URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
http://www.wapfmkmi.ru,21,www.wapfmkmi.ru,15,0,ru,61.81818182,1.0,0.0180132,0.044101693,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.city.kunitachi.tokyo.jp,34,www.city.kunitachi.tokyo.jp,27,0,jp,100.0,0.5,0.0230451,0.05078856,2,3,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,1,1788,4584,1,citykunitachitokyo,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51,10,15,250,5,236,1
https://maildinshaakckjnw296.firebaseapp.com/,45,maildinshaakckjnw296.firebaseapp.com,36,0,com,49.38560977,0.65625,0.5229071,0.049202279,3,1,0,0,0.0,31,0.689,3,0.067,0,0,0,3,0.067,1,108,8125,1,maildinshaakckjnw296firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.pokt.network,23,www.pokt.network,16,0,network,100.0,1.0,0.0002818,0.057592223,7,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,3653,1608,1,pokt,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,51,13,23,40,4,68,1
https://7ae6a8a5-191d-4b8a-b563-6357629589fa.id.repl.co,55,7ae6a8a5-191d-4b8a-b563-6357629589fa.id.repl.co,47,0,co,28.69471054,0.340909091,0.0059772,0.027433566,2,2,0,0,0.0,18,0.327,22,0.4,0,0,0,7,0.127,1,198,869,1,7ae6a8a5-191d-4b8a-b563-6357629589faidrepl,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
https://www.gollancz.co.uk,25,www.gollancz.co.uk,18,0,uk,100.0,0.818181818,0.028555,0.058208539,2,2,0,0,0.0,11,0.44,0,0.0,0,0,0,2,0.08,1,893,14095,1,gollanczco,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,51,10,25,71,1,71,1
https://xea-fut23.web.app/,25,xea-fut23.web.app,17,0,app,51.40330642,0.461538462,0.001502,0.03816659,3,1,0,0,0.0,12,0.48,2,0.08,0,0,0,3,0.12,1,108,8125,1,xea-fut23web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
http://www.acessodoclientedigital.com,36,www.acessodoclientedigital.com,30,0,com,56.73898751,1.0,0.5229071,0.066680887,3,1,0,0,0.0,24,0.667,0,0.0,0,0,0,1,0.028,0,3,43,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://dhlexpresse-qa.com/public/fwovvlricpiu860mvjpznriaykhl1q41,66,dhlexpresse-qa.com,18,0,com,22.97910075,0.857142857,0.5229071,0.039557178,3,0,0,0,0.0,48,0.727,6,0.091,0,0,0,4,0.061,1,13,105,1,dhlexpresse-qapublicfwovvlricpiu860mvjpznriaykhl1q41,0.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.winchester.ac.uk,27,www.winchester.ac.uk,20,0,uk,100.0,0.846153846,0.028555,0.058958485,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1099,786,1,winchesterac,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,38,4,15,206,0,23,1
https://www.rd.com,17,www.rd.com,10,0,com,100.0,1.0,0.5229071,0.066865003,3,1,0,0,0.0,4,0.235,0,0.0,0,0,0,1,0.059,1,2613,29896,1,rd,100.0,100.0,0,1,1,0,0,1,0,10,1,1,1,0,0,0,1,1,1,61,12,64,231,15,281,1
https://www.conquestadventures.co.ke,35,www.conquestadventures.co.ke,28,0,ke,100.0,0.904761905,0.0002005,0.058164085,2,2,0,0,0.0,21,0.6,0,0.0,0,0,0,2,0.057,1,780,9381,1,conquestadventuresco,0.0,0.0,0,1,1,0,0,0,0,2,0,1,1,1,0,0,1,0,1,66,28,23,150,2,160,1
https://3rterg.1fgtaaxs9y.workers.dev/,37,3rterg.1fgtaaxs9y.workers.dev,29,0,dev,26.05359001,0.36,0.0009613,0.044782177,3,2,0,0,0.0,23,0.622,3,0.081,0,0,0,3,0.081,1,2,33289,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.city.nerima.tokyo.jp,31,www.city.nerima.tokyo.jp,24,0,jp,100.0,0.411764706,0.0230451,0.05721964,2,3,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,462,3443,1,citynerimatokyo,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,66,6,14,116,0,15,1
https://www.paris-web.fr,23,www.paris-web.fr,16,0,fr,100.0,0.666666667,0.0141483,0.047272878,2,1,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,485,1606,1,paris-web,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,2,53,0,18,1
https://www.jtulloshennig.net,28,www.jtulloshennig.net,21,0,net,100.0,1.0,0.0384199,0.053568061,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,665,9381,1,jtulloshennig,100.0,100.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,21,29,46,4,60,1
http://gelreserv.ru/content/uploads/collect,43,gelreserv.ru,12,0,ru,31.01017684,1.0,0.0180132,0.06131987,2,0,0,0,0.0,32,0.744,0,0.0,0,0,0,4,0.093,0,9,51,1,gelreservcontentuploadscollect,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.phenowatch.at,24,www.phenowatch.at,17,0,at,100.0,1.0,0.0038776,0.056721198,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1106,1798,1,phenowtch,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,19,2,8,56,2,10,1
https://www.fontenay-le-comte.fr,31,www.fontenay-le-comte.fr,24,0,fr,100.0,0.529411765,0.0141483,0.062542277,2,1,0,0,0.0,16,0.516,0,0.0,0,0,0,3,0.097,1,1186,1609,1,ontenay-le-comte,94.11764706,94.11764706,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,35,12,23,133,1,21,1
http://www.cletechsolutions.com,30,www.cletechsolutions.com,24,0,com,89.23809524,1.0,0.5229071,0.066020016,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,9,50,1,cletechsolutions,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.moha.gov.vn,22,www.moha.gov.vn,15,0,vn,100.0,0.625,0.0013635,0.05274271,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,1609,2887,1,mohago,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,109,6,15,125,11,81,1
https://talenthub.co.tz/online,29,talenthub.co.tz,15,0,tz,52.1379806,0.833333333,7.47e-05,0.056610471,2,1,0,0,0.0,18,0.621,0,0.0,0,0,0,3,0.103,1,11,81,1,talenthubcoonlin,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.nickstember.com,26,www.nickstember.com,19,0,com,100.0,1.0,0.5229071,0.063172711,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,735,8047,1,nickstember,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,18,7,14,106,0,127,1
http://www.fikria.com,21,www.fikria.com,14,0,com,80.0,1.0,0.5229071,0.059759604,3,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,2,30,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.gucci.com,20,www.gucci.com,13,0,com,100.0,1.0,0.5229071,0.063464345,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,177,4385,1,gucci,100.0,100.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,3,2,0,4,1
https://community-guidelines-65885.web.app/,43,community-guidelines-65885.web.app,34,0,app,48.38358873,0.533333333,0.001502,0.044345814,3,1,0,0,0.0,25,0.581,5,0.116,0,0,0,5,0.116,1,108,8125,1,community-guidelines-65885web,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.ciel.org,19,www.ciel.org,12,0,org,100.0,1.0,0.0799628,0.072167776,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,1517,8047,1,ciel,100.0,100.0,0,1,1,0,0,1,0,25,0,1,1,1,0,1,0,0,1,37,13,27,124,0,141,1
https://www.bowlerhat.co.uk,26,www.bowlerhat.co.uk,19,0,uk,100.0,0.833333333,0.028555,0.058172863,2,2,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,2247,9381,1,bowlerhatco,0.0,0.0,0,1,1,0,0,1,0,2,1,1,1,1,0,0,1,0,1,25,35,41,123,0,132,1
https://www.news.vcu.edu,23,www.news.vcu.edu,16,0,edu,100.0,0.625,0.0115013,0.049879777,3,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,513,751,1,newsvcu,0.0,0.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,0,7,2,5,38,0,22,1
https://www.mckissackrealty.com,30,www.mckissackrealty.com,23,0,com,100.0,1.0,0.5229071,0.059719521,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,1285,5437,1,mckissackrealty,100.0,100.0,0,1,1,0,0,1,0,7,0,1,1,1,1,0,1,0,1,20,4,25,60,0,63,1
https://www.ssc.edu.hk,21,www.ssc.edu.hk,14,0,hk,100.0,0.571428571,0.0008316,0.051349695,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,2949,351,1,sscedu,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,48,10,6,218,16,35,1
http://www.whatsappweb.net/,27,www.whatsappweb.net,19,0,net,87.0,1.0,0.0384199,0.048839252,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.younusalgohar.org,28,www.younusalgohar.org,21,0,org,100.0,1.0,0.0799628,0.058656512,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,599,2327,1,younusalgohar,100.0,100.0,0,0,1,0,0,1,50,3,0,1,0,0,0,0,0,0,1,28,5,11,118,0,121,1
http://eurostyle29.ru/bitrix/admin/xup/900/,43,eurostyle29.ru,14,0,ru,32.39909297,1.0,0.0180132,0.042273492,2,0,0,0,0.0,25,0.581,5,0.116,0,0,0,6,0.14,0,201,164,1,eurostyle29bitrixadminxup900,0.0,100.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,10,0,0,1,0
https://www.emisia.com,21,www.emisia.com,14,0,com,100.0,1.0,0.5229071,0.073770048,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,867,9012,1,emisia,100.0,100.0,1,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,1,18,2,5,143,5,110,1
https://outlook248.yolasite.com/,31,outlook248.yolasite.com,23,0,com,56.89981096,0.631578947,0.5229071,0.057027983,3,1,0,0,0.0,18,0.581,3,0.097,0,0,0,2,0.065,1,110,85845,1,outlook248yolasite,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,4,1,0,0,0
https://www.signpost.com,23,www.signpost.com,16,0,com,100.0,1.0,0.5229071,0.061794424,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1244,9381,1,signpost,100.0,100.0,0,1,1,0,0,1,0,3,0,1,0,1,1,0,0,0,1,15,27,38,202,24,225,1
https://www.pratikoah.org,24,www.pratikoah.org,17,0,org,100.0,1.0,0.0799628,0.061374509,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,120,134,1,pratikoah,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,2,1
https://hd33-madh3.firebaseapp.com/,35,hd33-madh3.firebaseapp.com,26,0,com,67.89392943,0.636363636,0.5229071,0.047917855,3,1,0,0,0.0,20,0.571,3,0.086,0,0,0,4,0.114,1,108,8125,1,hd33-madh3firebaseapp,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
https://www.lupus.org.uk,23,www.lupus.org.uk,16,0,uk,100.0,0.666666667,0.028555,0.045753971,2,2,0,0,0.0,9,0.391,0,0.0,0,0,0,2,0.087,1,6840,15946,1,lpsorg,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,48,4,17,148,1,49,1
https://436284login.weebly.com/,31,436284login.weebly.com,22,0,com,46.43982357,0.722222222,0.5229071,0.040361544,3,1,0,0,0.0,14,0.452,6,0.194,0,0,0,3,0.097,1,129,368,1,436284loginweebly,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0
https://www.gridbus.org,22,www.gridbus.org,15,0,org,100.0,1.0,0.0799628,0.050949661,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,1567,12235,1,gridbus,100.0,100.0,1,1,1,0,0,1,0,3,0,0,1,0,0,0,1,0,0,31,3,23,108,0,110,1
https://www.lamaze.org,21,www.lamaze.org,14,0,org,100.0,1.0,0.0799628,0.065822563,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,2250,3890,1,lamaze,100.0,100.0,1,1,0,0,0,0,6,5,0,1,0,1,0,0,0,0,1,20,16,19,199,0,191,1
https://www.utopiales.org,24,www.utopiales.org,17,0,org,100.0,1.0,0.0799628,0.064689508,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,467,9559,1,utopiales,100.0,100.0,0,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,1,16,15,15,40,0,46,1
http://www.joelbonissilver.com,30,www.joelbonissilver.com,23,0,com,68.47645429,1.0,0.5229071,0.061300127,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,9,106,1,joelbonissilver,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.churnetvalleyrailway.co.uk,37,www.churnetvalleyrailway.co.uk,30,0,uk,100.0,0.913043478,0.028555,0.053779343,2,2,0,0,0.0,23,0.622,0,0.0,0,0,0,2,0.054,1,634,564,1,chrnetvalleyrailwayco,0.0,0.0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,28,1,7,36,2,40,1
https://www.logomotivaweb.com,28,www.logomotivaweb.com,21,0,com,100.0,1.0,0.5229071,0.063280836,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,931,8047,1,logomotivaweb,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,15,10,21,27,2,36,1
https://www.un.org.np,20,www.un.org.np,13,0,np,100.0,0.666666667,0.0001439,0.056624832,2,2,0,0,0.0,6,0.3,0,0.0,0,0,0,2,0.1,1,803,8015,1,uorg,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,12,2,3,51,0,55,1
https://www.eki-net.sdxa.top/,29,www.eki-net.sdxa.top,20,0,top,52.94117647,0.416666667,0.0002752,0.055717607,3,2,0,0,0.0,13,0.448,0,0.0,0,0,0,4,0.138,1,2,37,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.appleidsell.ir,24,www.appleidsell.ir,18,0,ir,58.50340136,1.0,0.0012232,0.054289312,2,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,2,34,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.sandiegofamily.com,29,www.sandiegofamily.com,22,0,com,100.0,1.0,0.5229071,0.060077275,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1074,5081,1,sandiegofamily,100.0,100.0,0,0,1,0,0,1,0,3,0,1,0,0,0,0,0,0,1,28,6,24,73,8,21,1
https://www.worldwebtechnology.com,33,www.worldwebtechnology.com,26,0,com,100.0,1.0,0.5229071,0.05675633,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,1546,1697,1,worldwebtechnology,100.0,100.0,1,1,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,88,1,8,161,0,209,1
https://www.frontyardprojects.org,32,www.frontyardprojects.org,25,0,org,100.0,1.0,0.0799628,0.058519289,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,783,989,1,frontyardprojects,100.0,100.0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,6,11,0,8,1
https://www.xandranash.ka-bamba.com,34,www.xandranash.ka-bamba.com,27,0,com,100.0,0.578947368,0.5229071,0.056744741,3,2,0,0,0.0,19,0.559,0,0.0,0,0,0,3,0.088,1,1006,9381,1,xandranashka-bamba,0.0,0.0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,35,12,18,49,0,64,1
https://www.newday.com,21,www.newday.com,14,0,com,100.0,1.0,0.5229071,0.057305517,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,2887,36376,1,newday,100.0,100.0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,31,2,5,84,0,14,1
https://www.openmarket.com,25,www.openmarket.com,18,0,com,100.0,1.0,0.5229071,0.067965999,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,785,14952,1,openmarket,100.0,100.0,1,1,1,0,0,1,0,4,0,1,1,0,0,0,0,0,1,34,9,15,79,1,89,1
https://yzruumziposjrwu11.z20.web.core.windows.net/,51,yzruumziposjrwu11.z20.web.core.windows.net,42,0,net,58.53504192,0.473684211,0.0384199,0.042267377,3,4,0,0,0.0,33,0.647,4,0.078,0,0,0,6,0.118,1,20,61,0,0,2.631578947,2.631578947,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.2c5thbszbt.top,24,www.2c5thbszbt.top,18,0,top,40.88888889,0.8,0.0002752,0.039436259,3,1,0,0,0.0,10,0.417,2,0.083,0,0,0,1,0.042,0,2,33,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://www.prorodeosportmed.com,30,www.prorodeosportmed.com,24,0,com,69.78081207,1.0,0.5229071,0.068486295,3,1,0,0,0.0,18,0.6,0,0.0,0,0,0,1,0.033,0,2,40,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.itera.ac.id,22,www.itera.ac.id,15,0,id,100.0,0.75,0.0014653,0.071139628,2,2,0,0,0.0,8,0.364,0,0.0,0,0,0,2,0.091,1,2262,8136,1,teraac,0.0,0.0,0,1,1,0,0,1,0,4,0,1,1,1,0,0,1,0,1,38,36,31,93,2,123,1
https://relationdigitalisation.firebaseapp.com/,46,relationdigitalisation.firebaseapp.com,38,0,com,49.27196534,0.676470588,0.5229071,0.062360073,3,1,0,0,0.0,36,0.783,0,0.0,0,0,0,2,0.043,1,156,817,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,6,0
https://mail.nimmaupendra.com/ch/post/post/swiss_post.home-page/redsys.html,74,mail.nimmaupendra.com,21,0,com,18.2812889,0.764705882,0.5229071,0.056974093,3,1,0,0,0.0,55,0.743,0,0.0,0,0,0,11,0.149,1,9,105,1,mailnimmaupendrachpostpostswiss_posthome-pageredsyshtm,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://royalmail.redelivery-now.com/user.php?&sessionid=a62286b138a6cd6cb282bf49899b5b95&securessl=true,103,royalmail.redelivery-now.com,28,0,com,14.81958763,0.458333333,0.5229071,0.042288853,3,1,0,0,0.0,64,0.621,21,0.204,2,1,0,7,0.097,1,90,394,1,royalmailredelivery-nowuserphp?&sessionid=a62286b138a6cd6cb282bf49899b5b95&securessl=tru,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,2,0
https://www.flywilliston.net,27,www.flywilliston.net,20,0,net,100.0,1.0,0.0384199,0.05086656,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,1265,500,1,flywilliston,100.0,100.0,1,0,1,0,0,1,4,7,0,1,0,1,0,0,0,0,1,45,8,41,10,81,29,1
https://sites.google.com/view/pououcontre/,42,sites.google.com,16,0,com,49.95408632,0.583333333,0.5229071,0.064044695,3,1,0,0,0.0,29,0.69,0,0.0,0,0,0,5,0.119,1,30,26491,1,sitesgoogleviewpououcontre,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,3,0,3,0
http://www.shaparak-bpzz.cf,26,www.shaparak-bpzz.cf,20,0,cf,52.94117647,0.692307692,0.0001858,0.042882161,2,1,0,0,0.0,13,0.5,0,0.0,0,0,0,2,0.077,0,20,214,1,shaparak-bpzz,100.0,100.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.trouweninvlaanderen.be,33,www.trouweninvlaanderen.be,26,0,be,100.0,1.0,0.0033189,0.057818875,2,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,451,2626,1,trouweninvlaanderen,100.0,100.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,14,64,0,73,1
https://www.rcgfusa.com,22,www.rcgfusa.com,15,0,com,100.0,1.0,0.5229071,0.058015861,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,5727,9381,1,rcgfusa,100.0,100.0,0,1,1,0,0,1,0,7,0,1,1,1,1,1,1,0,1,61,28,47,296,10,317,1
https://www.selfpaper.com,24,www.selfpaper.com,17,0,com,100.0,1.0,0.5229071,0.060098768,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2433,1435,1,selfpaper,100.0,100.0,0,1,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,66,52,12,187,2,18,1
http://www.thesensescollection.com,34,www.thesensescollection.com,27,0,com,86.38941399,1.0,0.5229071,0.068658721,3,1,0,0,0.0,22,0.647,0,0.0,0,0,0,1,0.029,0,2,43,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://eliasz.krzysio.net.pl/agro/email@example.com,52,eliasz.krzysio.net.pl,21,0,pl,26.8503214,0.444444444,0.0069695,0.058636644,2,2,0,0,0.0,37,0.712,0,0.0,0,0,0,7,0.135,1,11,108,1,eliaszkrzysionetagroemail@examecom,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.haydenjames.io,25,www.haydenjames.io,18,0,io,100.0,1.0,0.0129268,0.054461899,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,508,7206,1,haydenjames,100.0,100.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,5,1,3,3,0,58,1
https://www.leasereturns.com,27,www.leasereturns.com,20,0,com,100.0,1.0,0.5229071,0.067726141,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,803,635,1,leasereturns,100.0,100.0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,48,1,5,62,1,17,1
https://www-info-cr-mufg.mysoulbound.com/,40,www-info-cr-mufg.mysoulbound.com,32,0,com,34.5703125,0.428571429,0.5229071,0.049329102,3,1,0,0,0.0,27,0.675,0,0.0,0,0,0,5,0.125,1,35,126,1,www-info-cr-mufgmysoulbound,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
https://www.hkls.org,19,www.hkls.org,12,0,org,100.0,1.0,0.0799628,0.05046547,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,715,9381,1,hkls,100.0,100.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,3,2,202,0,207,1
http://e-bisa.mariscossantahn.repl.co,36,e-bisa.mariscossantahn.repl.co,30,0,co,34.55847538,0.592592593,0.0059772,0.062912687,2,2,0,0,0.0,25,0.694,0,0.0,0,0,0,4,0.111,0,4,73,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.passau.de,20,www.passau.de,13,0,de,100.0,1.0,0.0326503,0.051606523,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,440,1998,1,passau,100.0,100.0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,3,3,6,22,1,3,1
http://www.6546554.net/,22,www.6546554.net,15,0,net,48.76033058,1.0,0.0384199,0.020787888,3,1,0,0,0.0,3,0.136,7,0.318,0,0,0,1,0.045,0,4,62,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
https://www.sidewalkastronomers.us,33,www.sidewalkastronomers.us,26,0,us,100.0,1.0,0.0045585,0.060366183,2,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,459,1844,1,sidewalkastronomers,100.0,100.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,10,0,8,1,0,12,1
https://k5f2oy.webwave.dev/,27,k5f2oy.webwave.dev,18,0,dev,39.83105913,0.642857143,0.0009613,0.037267646,3,1,0,0,0.0,14,0.519,2,0.074,0,0,0,3,0.111,1,66,3018,1,k5f2oywebwave,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
